Freq.	I(R4)/I(R8)
4.33510878387398e+05	(-2.70310477589024e+01dB,-1.57345972627837e+02°)
4.34510224171441e+05	(-2.70692176295341e+01dB,-1.57376433761169e+02°)
4.35511873685438e+05	(-2.71073838752283e+01dB,-1.57406777111438e+02°)
4.36515832240035e+05	(-2.71455464232149e+01dB,-1.57437003073540e+02°)
4.37522105158120e+05	(-2.71837052008222e+01dB,-1.57467112045705e+02°)
4.38530697774854e+05	(-2.72218601354812e+01dB,-1.57497104429517e+02°)
4.39541615437692e+05	(-2.72600111547309e+01dB,-1.57526980629925e+02°)
4.40554863506421e+05	(-2.72981581862229e+01dB,-1.57556741055261e+02°)
4.41570447353180e+05	(-2.73363011577265e+01dB,-1.57586386117256e+02°)
4.42588372362493e+05	(-2.73744399971333e+01dB,-1.57615916231058e+02°)
4.43608643931299e+05	(-2.74125746324629e+01dB,-1.57645331815240e+02°)
4.44631267468975e+05	(-2.74507049918675e+01dB,-1.57674633291822e+02°)
4.45656248397369e+05	(-2.74888310036371e+01dB,-1.57703821086282e+02°)
4.46683592150828e+05	(-2.75269525962052e+01dB,-1.57732895627570e+02°)
4.47713304176228e+05	(-2.75650696981536e+01dB,-1.57761857348123e+02°)
4.48745389932997e+05	(-2.76031822382178e+01dB,-1.57790706683879e+02°)
4.49779854893152e+05	(-2.76412901452927e+01dB,-1.57819444074288e+02°)
4.50816704541324e+05	(-2.76793933484380e+01dB,-1.57848069962326e+02°)
4.51855944374786e+05	(-2.77174917768834e+01dB,-1.57876584794508e+02°)
4.52897579903484e+05	(-2.77555853600345e+01dB,-1.57904989020901e+02°)
4.53941616650066e+05	(-2.77936740274785e+01dB,-1.57933283095131e+02°)
4.54988060149911e+05	(-2.78317577089897e+01dB,-1.57961467474402e+02°)
4.56036915951158e+05	(-2.78698363345351e+01dB,-1.57989542619498e+02°)
4.57088189614737e+05	(-2.79079098342808e+01dB,-1.58017508994802e+02°)
4.58141886714395e+05	(-2.79459781385973e+01dB,-1.58045367068301e+02°)
4.59198012836730e+05	(-2.79840411780657e+01dB,-1.58073117311598e+02°)
4.60256573581217e+05	(-2.80220988834836e+01dB,-1.58100760199919e+02°)
4.61317574560240e+05	(-2.80601511858711e+01dB,-1.58128296212125e+02°)
4.62381021399121e+05	(-2.80981980164770e+01dB,-1.58155725830718e+02°)
4.63446919736148e+05	(-2.81362393067847e+01dB,-1.58183049541852e+02°)
4.64515275222609e+05	(-2.81742749885189e+01dB,-1.58210267835337e+02°)
4.65586093522818e+05	(-2.82123049936512e+01dB,-1.58237381204648e+02°)
4.66659380314147e+05	(-2.82503292544067e+01dB,-1.58264390146933e+02°)
4.67735141287057e+05	(-2.82883477032706e+01dB,-1.58291295163016e+02°)
4.68813382145123e+05	(-2.83263602729940e+01dB,-1.58318096757407e+02°)
4.69894108605073e+05	(-2.83643668966010e+01dB,-1.58344795438302e+02°)
4.70977326396810e+05	(-2.84023675073946e+01dB,-1.58371391717594e+02°)
4.72063041263448e+05	(-2.84403620389636e+01dB,-1.58397886110871e+02°)
4.73151258961337e+05	(-2.84783504251892e+01dB,-1.58424279137425e+02°)
4.74241985260101e+05	(-2.85163326002514e+01dB,-1.58450571320252e+02°)
4.75335225942661e+05	(-2.85543084986358e+01dB,-1.58476763186056e+02°)
4.76430986805271e+05	(-2.85922780551403e+01dB,-1.58502855265252e+02°)
4.77529273657546e+05	(-2.86302412048819e+01dB,-1.58528848091966e+02°)
4.78630092322493e+05	(-2.86681978833036e+01dB,-1.58554742204036e+02°)
4.79733448636544e+05	(-2.87061480261810e+01dB,-1.58580538143014e+02°)
4.80839348449583e+05	(-2.87440915696292e+01dB,-1.58606236454168e+02°)
4.81947797624981e+05	(-2.87820284501100e+01dB,-1.58631837686475e+02°)
4.83058802039626e+05	(-2.88199586044388e+01dB,-1.58657342392627e+02°)
4.84172367583952e+05	(-2.88578819697913e+01dB,-1.58682751129024e+02°)
4.85288500161974e+05	(-2.88957984837109e+01dB,-1.58708064455776e+02°)
4.86407205691314e+05	(-2.89337080841154e+01dB,-1.58733282936696e+02°)
4.87528490103238e+05	(-2.89716107093044e+01dB,-1.58758407139301e+02°)
4.88652359342685e+05	(-2.90095062979666e+01dB,-1.58783437634803e+02°)
4.89778819368297e+05	(-2.90473947891865e+01dB,-1.58808374998109e+02°)
4.90907876152454e+05	(-2.90852761224518e+01dB,-1.58833219807812e+02°)
4.92039535681301e+05	(-2.91231502376607e+01dB,-1.58857972646188e+02°)
4.93173803954786e+05	(-2.91610170751293e+01dB,-1.58882634099186e+02°)
4.94310686986685e+05	(-2.91988765755985e+01dB,-1.58907204756427e+02°)
4.95450190804640e+05	(-2.92367286802416e+01dB,-1.58931685211186e+02°)
4.96592321450185e+05	(-2.92745733306714e+01dB,-1.58956076060395e+02°)
4.97737084978785e+05	(-2.93124104689481e+01dB,-1.58980377904626e+02°)
4.98884487459861e+05	(-2.93502400375859e+01dB,-1.59004591348083e+02°)
5.00034534976826e+05	(-2.93880619795610e+01dB,-1.59028716998592e+02°)
5.01187233627120e+05	(-2.94258762383187e+01dB,-1.59052755467592e+02°)
5.02342589522234e+05	(-2.94636827577810e+01dB,-1.59076707370119e+02°)
5.03500608787752e+05	(-2.95014814823541e+01dB,-1.59100573324797e+02°)
5.04661297563375e+05	(-2.95392723569357e+01dB,-1.59124353953821e+02°)
5.05824662002960e+05	(-2.95770553269224e+01dB,-1.59148049882947e+02°)
5.06990708274550e+05	(-2.96148303382176e+01dB,-1.59171661741476e+02°)
5.08159442560406e+05	(-2.96525973372386e+01dB,-1.59195190162238e+02°)
5.09330871057040e+05	(-2.96903562709242e+01dB,-1.59218635781575e+02°)
5.10504999975251e+05	(-2.97281070867425e+01dB,-1.59241999239327e+02°)
5.11681835540152e+05	(-2.97658497326979e+01dB,-1.59265281178813e+02°)
5.12861383991209e+05	(-2.98035841573391e+01dB,-1.59288482246813e+02°)
5.14043651582269e+05	(-2.98413103097664e+01dB,-1.59311603093548e+02°)
5.15228644581599e+05	(-2.98790281396393e+01dB,-1.59334644372662e+02°)
5.16416369271914e+05	(-2.99167375971839e+01dB,-1.59357606741201e+02°)
5.17606831950410e+05	(-2.99544386332007e+01dB,-1.59380490859591e+02°)
5.18800038928803e+05	(-2.99921311990718e+01dB,-1.59403297391617e+02°)
5.19995996533357e+05	(-3.00298152467685e+01dB,-1.59426027004401e+02°)
5.21194711104921e+05	(-3.00674907288590e+01dB,-1.59448680368377e+02°)
5.22396188998960e+05	(-3.01051575985158e+01dB,-1.59471258157268e+02°)
5.23600436585590e+05	(-3.01428158095228e+01dB,-1.59493761048060e+02°)
5.24807460249612e+05	(-3.01804653162834e+01dB,-1.59516189720977e+02°)
5.26017266390546e+05	(-3.02181060738276e+01dB,-1.59538544859457e+02°)
5.27229861422662e+05	(-3.02557380378195e+01dB,-1.59560827150120e+02°)
5.28445251775019e+05	(-3.02933611645645e+01dB,-1.59583037282742e+02°)
5.29663443891496e+05	(-3.03309754110171e+01dB,-1.59605175950230e+02°)
5.30884444230826e+05	(-3.03685807347881e+01dB,-1.59627243848586e+02°)
5.32108259266632e+05	(-3.04061770941516e+01dB,-1.59649241676882e+02°)
5.33334895487458e+05	(-3.04437644480530e+01dB,-1.59671170137227e+02°)
5.34564359396808e+05	(-3.04813427561157e+01dB,-1.59693029934733e+02°)
5.35796657513178e+05	(-3.05189119786487e+01dB,-1.59714821777488e+02°)
5.37031796370089e+05	(-3.05564720766535e+01dB,-1.59736546376516e+02°)
5.38269782516124e+05	(-3.05940230118318e+01dB,-1.59758204445749e+02°)
5.39510622514963e+05	(-3.06315647465921e+01dB,-1.59779796701987e+02°)
5.40754322945415e+05	(-3.06690972440572e+01dB,-1.59801323864866e+02°)
5.42000890401458e+05	(-3.07066204680711e+01dB,-1.59822786656820e+02°)
5.43250331492267e+05	(-3.07441343832060e+01dB,-1.59844185803044e+02°)
5.44502652842254e+05	(-3.07816389547697e+01dB,-1.59865522031455e+02°)
5.45757861091104e+05	(-3.08191341488118e+01dB,-1.59886796072654e+02°)
5.47015962893804e+05	(-3.08566199321312e+01dB,-1.59908008659890e+02°)
5.48276964920686e+05	(-3.08940962722828e+01dB,-1.59929160529011e+02°)
5.49540873857456e+05	(-3.09315631375841e+01dB,-1.59950252418433e+02°)
5.50807696405235e+05	(-3.09690204971223e+01dB,-1.59971285069090e+02°)
5.52077439280588e+05	(-3.10064683207603e+01dB,-1.59992259224399e+02°)
5.53350109215567e+05	(-3.10439065791444e+01dB,-1.60013175630208e+02°)
5.54625712957741e+05	(-3.10813352437097e+01dB,-1.60034035034758e+02°)
5.55904257270233e+05	(-3.11187542866874e+01dB,-1.60054838188639e+02°)
5.57185748931759e+05	(-3.11561636811108e+01dB,-1.60075585844739e+02°)
5.58470194736660e+05	(-3.11935634008220e+01dB,-1.60096278758202e+02°)
5.59757601494938e+05	(-3.12309534204779e+01dB,-1.60116917686379e+02°)
5.61047976032298e+05	(-3.12683337155565e+01dB,-1.60137503388781e+02°)
5.62341325190176e+05	(-3.13057042623631e+01dB,-1.60158036627029e+02°)
5.63637655825782e+05	(-3.13430650380364e+01dB,-1.60178518164809e+02°)
5.64936974812129e+05	(-3.13804160205545e+01dB,-1.60198948767815e+02°)
5.66239289038079e+05	(-3.14177571887407e+01dB,-1.60219329203705e+02°)
5.67544605408373e+05	(-3.14550885222693e+01dB,-1.60239660242044e+02°)
5.68852930843667e+05	(-3.14924100016716e+01dB,-1.60259942654258e+02°)
5.70164272280572e+05	(-3.15297216083414e+01dB,-1.60280177213575e+02°)
5.71478636671691e+05	(-3.15670233245405e+01dB,-1.60300364694975e+02°)
5.72796030985653e+05	(-3.16043151334044e+01dB,-1.60320505875134e+02°)
5.74116462207151e+05	(-3.16415970189475e+01dB,-1.60340601532371e+02°)
5.75439937336980e+05	(-3.16788689660685e+01dB,-1.60360652446592e+02°)
5.76766463392073e+05	(-3.17161309605556e+01dB,-1.60380659399232e+02°)
5.78096047405540e+05	(-3.17533829890917e+01dB,-1.60400623173198e+02°)
5.79428696426703e+05	(-3.17906250392590e+01dB,-1.60420544552816e+02°)
5.80764417521133e+05	(-3.18278570995445e+01dB,-1.60440424323767e+02°)
5.82103217770692e+05	(-3.18650791593445e+01dB,-1.60460263273030e+02°)
5.83445104273565e+05	(-3.19022912089692e+01dB,-1.60480062188826e+02°)
5.84790084144301e+05	(-3.19394932396474e+01dB,-1.60499821860553e+02°)
5.86138164513848e+05	(-3.19766852435312e+01dB,-1.60519543078727e+02°)
5.87489352529596e+05	(-3.20138672136999e+01dB,-1.60539226634922e+02°)
5.88843655355408e+05	(-3.20510391441646e+01dB,-1.60558873321707e+02°)
5.90201080171662e+05	(-3.20882010298724e+01dB,-1.60578483932585e+02°)
5.91561634175292e+05	(-3.21253528667103e+01dB,-1.60598059261926e+02°)
5.92925324579817e+05	(-3.21624946515088e+01dB,-1.60617600104908e+02°)
5.94292158615389e+05	(-3.21996263820463e+01dB,-1.60637107257450e+02°)
5.95662143528827e+05	(-3.22367480570524e+01dB,-1.60656581516151e+02°)
5.97035286583653e+05	(-3.22738596762114e+01dB,-1.60676023678218e+02°)
5.98411595060135e+05	(-3.23109612401660e+01dB,-1.60695434541409e+02°)
5.99791076255325e+05	(-3.23480527505203e+01dB,-1.60714814903958e+02°)
6.01173737483093e+05	(-3.23851342098430e+01dB,-1.60734165564515e+02°)
6.02559586074172e+05	(-3.24222056216708e+01dB,-1.60753487322077e+02°)
6.03948629376194e+05	(-3.24592669905108e+01dB,-1.60772780975917e+02°)
6.05340874753727e+05	(-3.24963183218435e+01dB,-1.60792047325523e+02°)
6.06736329588318e+05	(-3.25333596221255e+01dB,-1.60811287170520e+02°)
6.08135001278530e+05	(-3.25703908987919e+01dB,-1.60830501310612e+02°)
6.09536897239981e+05	(-3.26074121602587e+01dB,-1.60849690545502e+02°)
6.10942024905383e+05	(-3.26444234159251e+01dB,-1.60868855674830e+02°)
6.12350391724584e+05	(-3.26814246761754e+01dB,-1.60887997498099e+02°)
6.13762005164605e+05	(-3.27184159523809e+01dB,-1.60907116814607e+02°)
6.15176872709678e+05	(-3.27553972569022e+01dB,-1.60926214423372e+02°)
6.16595001861292e+05	(-3.27923686030902e+01dB,-1.60945291123065e+02°)
6.18016400138225e+05	(-3.28293300052880e+01dB,-1.60964347711938e+02°)
6.19441075076590e+05	(-3.28662814788321e+01dB,-1.60983384987750e+02°)
6.20869034229872e+05	(-3.29032230400540e+01dB,-1.61002403747696e+02°)
6.22300285168967e+05	(-3.29401547062805e+01dB,-1.61021404788335e+02°)
6.23734835482226e+05	(-3.29770764958354e+01dB,-1.61040388905517e+02°)
6.25172692775492e+05	(-3.30139884280398e+01dB,-1.61059356894309e+02°)
6.26613864672142e+05	(-3.30508905232128e+01dB,-1.61078309548923e+02°)
6.28058358813124e+05	(-3.30877828026722e+01dB,-1.61097247662645e+02°)
6.29506182857003e+05	(-3.31246652887344e+01dB,-1.61116172027755e+02°)
6.30957344479998e+05	(-3.31615380047151e+01dB,-1.61135083435459e+02°)
6.32411851376024e+05	(-3.31984009749286e+01dB,-1.61153982675814e+02°)
6.33869711256731e+05	(-3.32352542246882e+01dB,-1.61172870537652e+02°)
6.35330931851547e+05	(-3.32720977803058e+01dB,-1.61191747808505e+02°)
6.36795520907719e+05	(-3.33089316690912e+01dB,-1.61210615274537e+02°)
6.38263486190351e+05	(-3.33457559193517e+01dB,-1.61229473720461e+02°)
6.39734835482450e+05	(-3.33825705603910e+01dB,-1.61248323929469e+02°)
6.41209576584963e+05	(-3.34193756225088e+01dB,-1.61267166683159e+02°)
6.42687717316821e+05	(-3.34561711369992e+01dB,-1.61286002761457e+02°)
6.44169265514978e+05	(-3.34929571361496e+01dB,-1.61304832942541e+02°)
6.45654229034455e+05	(-3.35297336532392e+01dB,-1.61323658002773e+02°)
6.47142615748383e+05	(-3.35665007225376e+01dB,-1.61342478716618e+02°)
6.48634433548037e+05	(-3.36032583793030e+01dB,-1.61361295856570e+02°)
6.50129690342889e+05	(-3.36400066597800e+01dB,-1.61380110193081e+02°)
6.51628394060640e+05	(-3.36767456011979e+01dB,-1.61398922494483e+02°)
6.53130552647270e+05	(-3.37134752417683e+01dB,-1.61417733526915e+02°)
6.54636174067072e+05	(-3.37501956206828e+01dB,-1.61436544054247e+02°)
6.56145266302702e+05	(-3.37869067781102e+01dB,-1.61455354838007e+02°)
6.57657837355216e+05	(-3.38236087551941e+01dB,-1.61474166637308e+02°)
6.59173895244117e+05	(-3.38603015940498e+01dB,-1.61492980208771e+02°)
6.60693448007391e+05	(-3.38969853377612e+01dB,-1.61511796306452e+02°)
6.62216503701556e+05	(-3.39336600303781e+01dB,-1.61530615681770e+02°)
6.63743070401703e+05	(-3.39703257169120e+01dB,-1.61549439083432e+02°)
6.65273156201535e+05	(-3.40069824433334e+01dB,-1.61568267257359e+02°)
6.66806769213415e+05	(-3.40436302565675e+01dB,-1.61587100946614e+02°)
6.68343917568407e+05	(-3.40802692044908e+01dB,-1.61605940891330e+02°)
6.69884609416318e+05	(-3.41168993359267e+01dB,-1.61624787828636e+02°)
6.71428852925744e+05	(-3.41535207006416e+01dB,-1.61643642492583e+02°)
6.72976656284108e+05	(-3.41901333493405e+01dB,-1.61662505614076e+02°)
6.74528027697712e+05	(-3.42267373336627e+01dB,-1.61681377920801e+02°)
6.76082975391771e+05	(-3.42633327061766e+01dB,-1.61700260137151e+02°)
6.77641507610464e+05	(-3.42999195203757e+01dB,-1.61719152984158e+02°)
6.79203632616973e+05	(-3.43364978306730e+01dB,-1.61738057179420e+02°)
6.80769358693530e+05	(-3.43730676923961e+01dB,-1.61756973437036e+02°)
6.82338694141457e+05	(-3.44096291617820e+01dB,-1.61775902467528e+02°)
6.83911647281216e+05	(-3.44461822959717e+01dB,-1.61794844977778e+02°)
6.85488226452448e+05	(-3.44827271530046e+01dB,-1.61813801670958e+02°)
6.87068440014018e+05	(-3.45192637918125e+01dB,-1.61832773246458e+02°)
6.88652296344062e+05	(-3.45557922722144e+01dB,-1.61851760399823e+02°)
6.90239803840027e+05	(-3.45923126549097e+01dB,-1.61870763822680e+02°)
6.91830970918721e+05	(-3.46288250014725e+01dB,-1.61889784202679e+02°)
6.93425806016353e+05	(-3.46653293743452e+01dB,-1.61908822223416e+02°)
6.95024317588580e+05	(-3.47018258368320e+01dB,-1.61927878564377e+02°)
6.96626514110552e+05	(-3.47383144530924e+01dB,-1.61946953900865e+02°)
6.98232404076954e+05	(-3.47747952881341e+01dB,-1.61966048903941e+02°)
6.99841996002055e+05	(-3.48112684078066e+01dB,-1.61985164240356e+02°)
7.01455298419752e+05	(-3.48477338787938e+01dB,-1.62004300572489e+02°)
7.03072319883614e+05	(-3.48841917686070e+01dB,-1.62023458558283e+02°)
7.04693068966927e+05	(-3.49206421455776e+01dB,-1.62042638851184e+02°)
7.06317554262741e+05	(-3.49570850788495e+01dB,-1.62061842100079e+02°)
7.07945784383917e+05	(-3.49935206383716e+01dB,-1.62081068949234e+02°)
7.09577767963167e+05	(-3.50299488948903e+01dB,-1.62100320038236e+02°)
7.11213513653107e+05	(-3.50663699199411e+01dB,-1.62119596001929e+02°)
7.12853030126297e+05	(-3.51027837858414e+01dB,-1.62138897470360e+02°)
7.14496326075290e+05	(-3.51391905656818e+01dB,-1.62158225068719e+02°)
7.16143410212678e+05	(-3.51755903333179e+01dB,-1.62177579417278e+02°)
7.17794291271137e+05	(-3.52119831633624e+01dB,-1.62196961131342e+02°)
7.19448978003475e+05	(-3.52483691311762e+01dB,-1.62216370821185e+02°)
7.21107479182674e+05	(-3.52847483128600e+01dB,-1.62235809092001e+02°)
7.22769803601944e+05	(-3.53211207852455e+01dB,-1.62255276543846e+02°)
7.24435960074764e+05	(-3.53574866258866e+01dB,-1.62274773771586e+02°)
7.26105957434928e+05	(-3.53938459130505e+01dB,-1.62294301364844e+02°)
7.27779804536596e+05	(-3.54301987257086e+01dB,-1.62313859907947e+02°)
7.29457510254340e+05	(-3.54665451435275e+01dB,-1.62333449979878e+02°)
7.31139083483189e+05	(-3.55028852468594e+01dB,-1.62353072154223e+02°)
7.32824533138675e+05	(-3.55392191167331e+01dB,-1.62372726999123e+02°)
7.34513868156885e+05	(-3.55755468348442e+01dB,-1.62392415077224e+02°)
7.36207097494506e+05	(-3.56118684835458e+01dB,-1.62412136945632e+02°)
7.37904230128870e+05	(-3.56481841458386e+01dB,-1.62431893155865e+02°)
7.39605275058006e+05	(-3.56844939053613e+01dB,-1.62451684253807e+02°)
7.41310241300685e+05	(-3.57207978463806e+01dB,-1.62471510779664e+02°)
7.43019137896469e+05	(-3.57570960537813e+01dB,-1.62491373267919e+02°)
7.44731973905756e+05	(-3.57933886130565e+01dB,-1.62511272247291e+02°)
7.46448758409833e+05	(-3.58296756102968e+01dB,-1.62531208240690e+02°)
7.48169500510920e+05	(-3.58659571321808e+01dB,-1.62551181765181e+02°)
7.49894209332221e+05	(-3.59022332659645e+01dB,-1.62571193331938e+02°)
7.51622894017970e+05	(-3.59385040994709e+01dB,-1.62591243446209e+02°)
7.53355563733481e+05	(-3.59747697210795e+01dB,-1.62611332607277e+02°)
7.55092227665197e+05	(-3.60110302197160e+01dB,-1.62631461308422e+02°)
7.56832895020737e+05	(-3.60472856848414e+01dB,-1.62651630036887e+02°)
7.58577575028946e+05	(-3.60835362064416e+01dB,-1.62671839273839e+02°)
7.60326276939943e+05	(-3.61197818750166e+01dB,-1.62692089494340e+02°)
7.62079010025173e+05	(-3.61560227815695e+01dB,-1.62712381167310e+02°)
7.63835783577451e+05	(-3.61922590175960e+01dB,-1.62732714755498e+02°)
7.65596606911016e+05	(-3.62284906750730e+01dB,-1.62753090715447e+02°)
7.67361489361578e+05	(-3.62647178464482e+01dB,-1.62773509497469e+02°)
7.69130440286368e+05	(-3.63009406246286e+01dB,-1.62793971545613e+02°)
7.70903469064188e+05	(-3.63371591029696e+01dB,-1.62814477297636e+02°)
7.72680585095460e+05	(-3.63733733752640e+01dB,-1.62835027184979e+02°)
7.74461797802275e+05	(-3.64095835357306e+01dB,-1.62855621632743e+02°)
7.76247116628448e+05	(-3.64457896790031e+01dB,-1.62876261059657e+02°)
7.78036551039559e+05	(-3.64819919001188e+01dB,-1.62896945878061e+02°)
7.79830110523014e+05	(-3.65181902945075e+01dB,-1.62917676493881e+02°)
7.81627804588084e+05	(-3.65543849579800e+01dB,-1.62938453306609e+02°)
7.83429642765965e+05	(-3.65905759867165e+01dB,-1.62959276709280e+02°)
7.85235634609825e+05	(-3.66267634772559e+01dB,-1.62980147088453e+02°)
7.87045789694851e+05	(-3.66629475264836e+01dB,-1.63001064824196e+02°)
7.88860117618306e+05	(-3.66991282316206e+01dB,-1.63022030290066e+02°)
7.90678627999576e+05	(-3.67353056902121e+01dB,-1.63043043853090e+02°)
7.92501330480222e+05	(-3.67714800001153e+01dB,-1.63064105873759e+02°)
7.94328234724031e+05	(-3.68076512594889e+01dB,-1.63085216706002e+02°)
7.96159350417068e+05	(-3.68438195667810e+01dB,-1.63106376697185e+02°)
7.97994687267725e+05	(-3.68799850207175e+01dB,-1.63127586188088e+02°)
7.99834255006776e+05	(-3.69161477202910e+01dB,-1.63148845512903e+02°)
8.01678063387427e+05	(-3.69523077647490e+01dB,-1.63170154999221e+02°)
8.03526122185364e+05	(-3.69884652535825e+01dB,-1.63191514968021e+02°)
8.05378441198813e+05	(-3.70246202865144e+01dB,-1.63212925733667e+02°)
8.07235030248584e+05	(-3.70607729634878e+01dB,-1.63234387603897e+02°)
8.09095899178127e+05	(-3.70969233846551e+01dB,-1.63255900879821e+02°)
8.10961057853585e+05	(-3.71330716503656e+01dB,-1.63277465855915e+02°)
8.12830516163843e+05	(-3.71692178611549e+01dB,-1.63299082820018e+02°)
8.14704284020583e+05	(-3.72053621177326e+01dB,-1.63320752053329e+02°)
8.16582371358335e+05	(-3.72415045209716e+01dB,-1.63342473830406e+02°)
8.18464788134532e+05	(-3.72776451718961e+01dB,-1.63364248419169e+02°)
8.20351544329559e+05	(-3.73137841716704e+01dB,-1.63386076080896e+02°)
8.22242649946812e+05	(-3.73499216215873e+01dB,-1.63407957070225e+02°)
8.24138115012742e+05	(-3.73860576230572e+01dB,-1.63429891635163e+02°)
8.26037949576918e+05	(-3.74221922775961e+01dB,-1.63451880017083e+02°)
8.27942163712073e+05	(-3.74583256868150e+01dB,-1.63473922450733e+02°)
8.29850767514160e+05	(-3.74944579524079e+01dB,-1.63496019164239e+02°)
8.31763771102408e+05	(-3.75305891761411e+01dB,-1.63518170379117e+02°)
8.33681184619371e+05	(-3.75667194598418e+01dB,-1.63540376310274e+02°)
