Freq.	I(ROUT_OPTO)/I(RIN_OPTO)
1.83653834334783e+05	(-1.11506014739514e+01dB,-1.36629085221815e+02°)
1.84077200146844e+05	(-1.11851754114389e+01dB,-1.36718366825461e+02°)
1.84501541917896e+05	(-1.12197705551779e+01dB,-1.36807496474114e+02°)
1.84926861897756e+05	(-1.12543868333192e+01dB,-1.36896474203770e+02°)
1.85353162341429e+05	(-1.12890241741538e+01dB,-1.36985300051838e+02°)
1.85780445509118e+05	(-1.13236825061138e+01dB,-1.37073974057129e+02°)
1.86208713666234e+05	(-1.13583617577726e+01dB,-1.37162496259846e+02°)
1.86637969083415e+05	(-1.13930618578457e+01dB,-1.37250866701580e+02°)
1.87068214036527e+05	(-1.14277827351911e+01dB,-1.37339085425300e+02°)
1.87499450806689e+05	(-1.14625243188099e+01dB,-1.37427152475344e+02°)
1.87931681680274e+05	(-1.14972865378470e+01dB,-1.37515067897414e+02°)
1.88364908948927e+05	(-1.15320693215912e+01dB,-1.37602831738563e+02°)
1.88799134909576e+05	(-1.15668725994764e+01dB,-1.37690444047193e+02°)
1.89234361864444e+05	(-1.16016963010813e+01dB,-1.37777904873043e+02°)
1.89670592121061e+05	(-1.16365403561304e+01dB,-1.37865214267184e+02°)
1.90107827992276e+05	(-1.16714046944946e+01dB,-1.37952372282006e+02°)
1.90546071796271e+05	(-1.17062892461911e+01dB,-1.38039378971217e+02°)
1.90985325856570e+05	(-1.17411939413847e+01dB,-1.38126234389828e+02°)
1.91425592502055e+05	(-1.17761187103874e+01dB,-1.38212938594152e+02°)
1.91866874066975e+05	(-1.18110634836595e+01dB,-1.38299491641790e+02°)
1.92309172890962e+05	(-1.18460281918098e+01dB,-1.38385893591627e+02°)
1.92752491319039e+05	(-1.18810127655960e+01dB,-1.38472144503823e+02°)
1.93196831701638e+05	(-1.19160171359253e+01dB,-1.38558244439804e+02°)
1.93642196394606e+05	(-1.19510412338547e+01dB,-1.38644193462255e+02°)
1.94088587759223e+05	(-1.19860849905915e+01dB,-1.38729991635113e+02°)
1.94536008162211e+05	(-1.20211483374935e+01dB,-1.38815639023560e+02°)
1.94984459975749e+05	(-1.20562312060699e+01dB,-1.38901135694009e+02°)
1.95433945577484e+05	(-1.20913335279810e+01dB,-1.38986481714106e+02°)
1.95884467350544e+05	(-1.21264552350392e+01dB,-1.39071677152713e+02°)
1.96336027683549e+05	(-1.21615962592090e+01dB,-1.39156722079905e+02°)
1.96788628970629e+05	(-1.21967565326079e+01dB,-1.39241616566963e+02°)
1.97242273611430e+05	(-1.22319359875058e+01dB,-1.39326360686363e+02°)
1.97696964011130e+05	(-1.22671345563264e+01dB,-1.39410954511770e+02°)
1.98152702580454e+05	(-1.23023521716469e+01dB,-1.39495398118030e+02°)
1.98609491735681e+05	(-1.23375887661986e+01dB,-1.39579691581163e+02°)
1.99067333898662e+05	(-1.23728442728673e+01dB,-1.39663834978354e+02°)
1.99526231496832e+05	(-1.24081186246932e+01dB,-1.39747828387945e+02°)
1.99986186963218e+05	(-1.24434117548719e+01dB,-1.39831671889429e+02°)
2.00447202736459e+05	(-1.24787235967541e+01dB,-1.39915365563443e+02°)
2.00909281260816e+05	(-1.25140540838464e+01dB,-1.39998909491756e+02°)
2.01372424986182e+05	(-1.25494031498110e+01dB,-1.40082303757266e+02°)
2.01836636368099e+05	(-1.25847707284668e+01dB,-1.40165548443990e+02°)
2.02301917867770e+05	(-1.26201567537889e+01dB,-1.40248643637057e+02°)
2.02768271952071e+05	(-1.26555611599094e+01dB,-1.40331589422700e+02°)
2.03235701093565e+05	(-1.26909838811175e+01dB,-1.40414385888249e+02°)
2.03704207770514e+05	(-1.27264248518597e+01dB,-1.40497033122123e+02°)
2.04173794466895e+05	(-1.27618840067401e+01dB,-1.40579531213823e+02°)
2.04644463672409e+05	(-1.27973612805209e+01dB,-1.40661880253923e+02°)
2.05116217882498e+05	(-1.28328566081221e+01dB,-1.40744080334066e+02°)
2.05589059598356e+05	(-1.28683699246223e+01dB,-1.40826131546950e+02°)
2.06062991326942e+05	(-1.29039011652587e+01dB,-1.40908033986327e+02°)
2.06538015580994e+05	(-1.29394502654272e+01dB,-1.40989787746994e+02°)
2.07014134879045e+05	(-1.29750171606829e+01dB,-1.41071392924783e+02°)
2.07491351745432e+05	(-1.30106017867399e+01dB,-1.41152849616555e+02°)
2.07969668710311e+05	(-1.30462040794721e+01dB,-1.41234157920194e+02°)
2.08449088309670e+05	(-1.30818239749129e+01dB,-1.41315317934598e+02°)
2.08929613085345e+05	(-1.31174614092555e+01dB,-1.41396329759670e+02°)
2.09411245585030e+05	(-1.31531163188532e+01dB,-1.41477193496315e+02°)
2.09893988362293e+05	(-1.31887886402195e+01dB,-1.41557909246429e+02°)
2.10377843976588e+05	(-1.32244783100284e+01dB,-1.41638477112894e+02°)
2.10862814993269e+05	(-1.32601852651145e+01dB,-1.41718897199569e+02°)
2.11348903983605e+05	(-1.32959094424728e+01dB,-1.41799169611283e+02°)
2.11836113524790e+05	(-1.33316507792596e+01dB,-1.41879294453827e+02°)
2.12324446199962e+05	(-1.33674092127919e+01dB,-1.41959271833951e+02°)
2.12813904598211e+05	(-1.34031846805482e+01dB,-1.42039101859351e+02°)
2.13304491314597e+05	(-1.34389771201680e+01dB,-1.42118784638666e+02°)
2.13796208950162e+05	(-1.34747864694525e+01dB,-1.42198320281466e+02°)
2.14289060111945e+05	(-1.35106126663643e+01dB,-1.42277708898252e+02°)
2.14783047412992e+05	(-1.35464556490278e+01dB,-1.42356950600442e+02°)
2.15278173472376e+05	(-1.35823153557290e+01dB,-1.42436045500369e+02°)
2.15774440915205e+05	(-1.36181917249162e+01dB,-1.42514993711269e+02°)
2.16271852372640e+05	(-1.36540846951993e+01dB,-1.42593795347280e+02°)
2.16770410481908e+05	(-1.36899942053505e+01dB,-1.42672450523428e+02°)
2.17270117886313e+05	(-1.37259201943043e+01dB,-1.42750959355625e+02°)
2.17770977235254e+05	(-1.37618626011572e+01dB,-1.42829321960661e+02°)
2.18272991184238e+05	(-1.37978213651683e+01dB,-1.42907538456194e+02°)
2.18776162394893e+05	(-1.38337964257591e+01dB,-1.42985608960750e+02°)
2.19280493534982e+05	(-1.38697877225134e+01dB,-1.43063533593706e+02°)
2.19785987278420e+05	(-1.39057951951779e+01dB,-1.43141312475293e+02°)
2.20292646305283e+05	(-1.39418187836617e+01dB,-1.43218945726581e+02°)
2.20800473301827e+05	(-1.39778584280364e+01dB,-1.43296433469480e+02°)
2.21309470960501e+05	(-1.40139140685368e+01dB,-1.43373775826724e+02°)
2.21819641979959e+05	(-1.40499856455600e+01dB,-1.43450972921872e+02°)
2.22330989065077e+05	(-1.40860730996660e+01dB,-1.43528024879299e+02°)
2.22843514926967e+05	(-1.41221763715779e+01dB,-1.43604931824185e+02°)
2.23357222282989e+05	(-1.41582954021812e+01dB,-1.43681693882516e+02°)
2.23872113856770e+05	(-1.41944301325245e+01dB,-1.43758311181068e+02°)
2.24388192378213e+05	(-1.42305805038194e+01dB,-1.43834783847409e+02°)
2.24905460583514e+05	(-1.42667464574401e+01dB,-1.43911112009886e+02°)
2.25423921215179e+05	(-1.43029279349239e+01dB,-1.43987295797624e+02°)
2.25943577022033e+05	(-1.43391248779708e+01dB,-1.44063335340511e+02°)
2.26464430759241e+05	(-1.43753372284439e+01dB,-1.44139230769202e+02°)
2.26986485188317e+05	(-1.44115649283690e+01dB,-1.44214982215102e+02°)
2.27509743077142e+05	(-1.44478079199348e+01dB,-1.44290589810367e+02°)
2.28034207199977e+05	(-1.44840661454929e+01dB,-1.44366053687895e+02°)
2.28559880337478e+05	(-1.45203395475574e+01dB,-1.44441373981317e+02°)
2.29086765276712e+05	(-1.45566280688057e+01dB,-1.44516550824993e+02°)
2.29614864811170e+05	(-1.45929316520774e+01dB,-1.44591584354008e+02°)
2.30144181740785e+05	(-1.46292502403752e+01dB,-1.44666474704159e+02°)
2.30674718871941e+05	(-1.46655837768642e+01dB,-1.44741222011954e+02°)
2.31206479017493e+05	(-1.47019322048721e+01dB,-1.44815826414603e+02°)
2.31739464996782e+05	(-1.47382954678894e+01dB,-1.44890288050014e+02°)
2.32273679635644e+05	(-1.47746735095688e+01dB,-1.44964607056782e+02°)
2.32809125766434e+05	(-1.48110662737256e+01dB,-1.45038783574188e+02°)
2.33345806228033e+05	(-1.48474737043373e+01dB,-1.45112817742191e+02°)
2.33883723865868e+05	(-1.48838957455439e+01dB,-1.45186709701418e+02°)
2.34422881531925e+05	(-1.49203323416473e+01dB,-1.45260459593164e+02°)
2.34963282084763e+05	(-1.49567834371119e+01dB,-1.45334067559380e+02°)
2.35504928389533e+05	(-1.49932489765637e+01dB,-1.45407533742670e+02°)
2.36047823317990e+05	(-1.50297289047911e+01dB,-1.45480858286285e+02°)
2.36591969748508e+05	(-1.50662231667441e+01dB,-1.45554041334114e+02°)
2.37137370566098e+05	(-1.51027317075344e+01dB,-1.45627083030683e+02°)
2.37684028662419e+05	(-1.51392544724355e+01dB,-1.45699983521142e+02°)
2.38231946935801e+05	(-1.51757914068823e+01dB,-1.45772742951264e+02°)
2.38781128291249e+05	(-1.52123424564714e+01dB,-1.45845361467439e+02°)
2.39331575640470e+05	(-1.52489075669605e+01dB,-1.45917839216663e+02°)
2.39883291901880e+05	(-1.52854866842684e+01dB,-1.45990176346538e+02°)
2.40436280000624e+05	(-1.53220797544753e+01dB,-1.46062373005263e+02°)
2.40990542868590e+05	(-1.53586867238222e+01dB,-1.46134429341628e+02°)
2.41546083444425e+05	(-1.53953075387107e+01dB,-1.46206345505007e+02°)
2.42102904673548e+05	(-1.54319421457034e+01dB,-1.46278121645357e+02°)
2.42661009508172e+05	(-1.54685904915234e+01dB,-1.46349757913206e+02°)
2.43220400907312e+05	(-1.55052525230541e+01dB,-1.46421254459650e+02°)
2.43781081836805e+05	(-1.55419281873391e+01dB,-1.46492611436348e+02°)
2.44343055269327e+05	(-1.55786174315823e+01dB,-1.46563828995513e+02°)
2.44906324184404e+05	(-1.56153202031474e+01dB,-1.46634907289911e+02°)
2.45470891568432e+05	(-1.56520364495581e+01dB,-1.46705846472851e+02°)
2.46036760414692e+05	(-1.56887661184974e+01dB,-1.46776646698181e+02°)
2.46603933723363e+05	(-1.57255091578082e+01dB,-1.46847308120282e+02°)
2.47172414501542e+05	(-1.57622655154923e+01dB,-1.46917830894062e+02°)
2.47742205763257e+05	(-1.57990351397109e+01dB,-1.46988215174953e+02°)
2.48313310529486e+05	(-1.58358179787840e+01dB,-1.47058461118899e+02°)
2.48885731828167e+05	(-1.58726139811905e+01dB,-1.47128568882359e+02°)
2.49459472694224e+05	(-1.59094230955680e+01dB,-1.47198538622293e+02°)
2.50034536169571e+05	(-1.59462452707122e+01dB,-1.47268370496163e+02°)
2.50610925303139e+05	(-1.59830804555772e+01dB,-1.47338064661924e+02°)
2.51188643150886e+05	(-1.60199285992752e+01dB,-1.47407621278018e+02°)
2.51767692775813e+05	(-1.60567896510762e+01dB,-1.47477040503372e+02°)
2.52348077247985e+05	(-1.60936635604078e+01dB,-1.47546322497390e+02°)
2.52929799644542e+05	(-1.61305502768550e+01dB,-1.47615467419945e+02°)
2.53512863049718e+05	(-1.61674497501602e+01dB,-1.47684475431381e+02°)
2.54097270554857e+05	(-1.62043619302227e+01dB,-1.47753346692500e+02°)
2.54683025258431e+05	(-1.62412867670986e+01dB,-1.47822081364560e+02°)
2.55270130266051e+05	(-1.62782242110006e+01dB,-1.47890679609272e+02°)
2.55858588690491e+05	(-1.63151742122980e+01dB,-1.47959141588789e+02°)
2.56448403651698e+05	(-1.63521367215161e+01dB,-1.48027467465705e+02°)
2.57039578276812e+05	(-1.63891116893360e+01dB,-1.48095657403050e+02°)
2.57632115700183e+05	(-1.64260990665948e+01dB,-1.48163711564281e+02°)
2.58226019063385e+05	(-1.64630988042850e+01dB,-1.48231630113283e+02°)
2.58821291515234e+05	(-1.65001108535543e+01dB,-1.48299413214355e+02°)
2.59417936211806e+05	(-1.65371351657054e+01dB,-1.48367061032214e+02°)
2.60015956316452e+05	(-1.65741716921959e+01dB,-1.48434573731985e+02°)
2.60615354999814e+05	(-1.66112203846380e+01dB,-1.48501951479195e+02°)
2.61216135439845e+05	(-1.66482811947980e+01dB,-1.48569194439771e+02°)
2.61818300821823e+05	(-1.66853540745963e+01dB,-1.48636302780034e+02°)
2.62421854338368e+05	(-1.67224389761075e+01dB,-1.48703276666693e+02°)
2.63026799189462e+05	(-1.67595358515591e+01dB,-1.48770116266840e+02°)
2.63633138582462e+05	(-1.67966446533326e+01dB,-1.48836821747947e+02°)
2.64240875732118e+05	(-1.68337653339621e+01dB,-1.48903393277859e+02°)
2.64850013860593e+05	(-1.68708978461346e+01dB,-1.48969831024791e+02°)
2.65460556197477e+05	(-1.69080421426897e+01dB,-1.49036135157319e+02°)
2.66072505979804e+05	(-1.69451981766193e+01dB,-1.49102305844382e+02°)
2.66685866452071e+05	(-1.69823659010673e+01dB,-1.49168343255270e+02°)
2.67300640866254e+05	(-1.70195452693293e+01dB,-1.49234247559624e+02°)
2.67916832481826e+05	(-1.70567362348524e+01dB,-1.49300018927430e+02°)
2.68534444565773e+05	(-1.70939387512349e+01dB,-1.49365657529013e+02°)
2.69153480392614e+05	(-1.71311527722260e+01dB,-1.49431163535034e+02°)
2.69773943244414e+05	(-1.71683782517256e+01dB,-1.49496537116483e+02°)
2.70395836410806e+05	(-1.72056151437840e+01dB,-1.49561778444679e+02°)
2.71019163189006e+05	(-1.72428634026015e+01dB,-1.49626887691258e+02°)
2.71643926883829e+05	(-1.72801229825283e+01dB,-1.49691865028177e+02°)
2.72270130807712e+05	(-1.73173938380641e+01dB,-1.49756710627701e+02°)
2.72897778280725e+05	(-1.73546759238578e+01dB,-1.49821424662406e+02°)
2.73526872630592e+05	(-1.73919691947073e+01dB,-1.49886007305167e+02°)
2.74157417192709e+05	(-1.74292736055591e+01dB,-1.49950458729161e+02°)
2.74789415310160e+05	(-1.74665891115081e+01dB,-1.50014779107856e+02°)
2.75422870333737e+05	(-1.75039156677973e+01dB,-1.50078968615012e+02°)
2.76057785621954e+05	(-1.75412532298173e+01dB,-1.50143027424672e+02°)
2.76694164541071e+05	(-1.75786017531064e+01dB,-1.50206955711160e+02°)
2.77332010465103e+05	(-1.76159611933499e+01dB,-1.50270753649077e+02°)
2.77971326775848e+05	(-1.76533315063800e+01dB,-1.50334421413294e+02°)
2.78612116862896e+05	(-1.76907126481756e+01dB,-1.50397959178951e+02°)
2.79254384123653e+05	(-1.77281045748617e+01dB,-1.50461367121451e+02°)
2.79898131963355e+05	(-1.77655072427092e+01dB,-1.50524645416455e+02°)
2.80543363795090e+05	(-1.78029206081347e+01dB,-1.50587794239880e+02°)
2.81190083039812e+05	(-1.78403446277002e+01dB,-1.50650813767891e+02°)
2.81838293126363e+05	(-1.78777792581125e+01dB,-1.50713704176901e+02°)
2.82487997491489e+05	(-1.79152244562234e+01dB,-1.50776465643565e+02°)
2.83139199579856e+05	(-1.79526801790288e+01dB,-1.50839098344774e+02°)
2.83791902844073e+05	(-1.79901463836687e+01dB,-1.50901602457655e+02°)
2.84446110744709e+05	(-1.80276230274269e+01dB,-1.50963978159563e+02°)
2.85101826750308e+05	(-1.80651100677307e+01dB,-1.51026225628079e+02°)
2.85759054337411e+05	(-1.81026074621502e+01dB,-1.51088345041005e+02°)
2.86417796990575e+05	(-1.81401151683985e+01dB,-1.51150336576360e+02°)
2.87078058202385e+05	(-1.81776331443310e+01dB,-1.51212200412377e+02°)
2.87739841473483e+05	(-1.82151613479454e+01dB,-1.51273936727498e+02°)
2.88403150312577e+05	(-1.82526997373809e+01dB,-1.51335545700370e+02°)
2.89067988236463e+05	(-1.82902482709183e+01dB,-1.51397027509844e+02°)
2.89734358770048e+05	(-1.83278069069796e+01dB,-1.51458382334964e+02°)
2.90402265446360e+05	(-1.83653756041274e+01dB,-1.51519610354971e+02°)
2.91071711806576e+05	(-1.84029543210649e+01dB,-1.51580711749294e+02°)
2.91742701400032e+05	(-1.84405430166351e+01dB,-1.51641686697550e+02°)
2.92415237784248e+05	(-1.84781416498212e+01dB,-1.51702535379536e+02°)
2.93089324524947e+05	(-1.85157501797455e+01dB,-1.51763257975227e+02°)
2.93764965196067e+05	(-1.85533685656696e+01dB,-1.51823854664776e+02°)
2.94442163379790e+05	(-1.85909967669936e+01dB,-1.51884325628502e+02°)
2.95120922666552e+05	(-1.86286347432562e+01dB,-1.51944671046894e+02°)
2.95801246655068e+05	(-1.86662824541341e+01dB,-1.52004891100604e+02°)
2.96483138952348e+05	(-1.87039398594417e+01dB,-1.52064985970444e+02°)
2.97166603173716e+05	(-1.87416069191308e+01dB,-1.52124955837381e+02°)
2.97851642942832e+05	(-1.87792835932902e+01dB,-1.52184800882534e+02°)
2.98538261891709e+05	(-1.88169698421453e+01dB,-1.52244521287173e+02°)
2.99226463660732e+05	(-1.88546656260580e+01dB,-1.52304117232711e+02°)
2.99916251898677e+05	(-1.88923709055259e+01dB,-1.52363588900705e+02°)
3.00607630262735e+05	(-1.89300856411825e+01dB,-1.52422936472847e+02°)
3.01300602418524e+05	(-1.89678097937963e+01dB,-1.52482160130967e+02°)
3.01995172040113e+05	(-1.90055433242710e+01dB,-1.52541260057023e+02°)
3.02691342810042e+05	(-1.90432861936445e+01dB,-1.52600236433103e+02°)
3.03389118419338e+05	(-1.90810383630893e+01dB,-1.52659089441420e+02°)
3.04088502567539e+05	(-1.91187997939113e+01dB,-1.52717819264304e+02°)
3.04789498962709e+05	(-1.91565704475503e+01dB,-1.52776426084206e+02°)
3.05492111321462e+05	(-1.91943502855790e+01dB,-1.52834910083690e+02°)
3.06196343368978e+05	(-1.92321392697029e+01dB,-1.52893271445431e+02°)
3.06902198839026e+05	(-1.92699373617598e+01dB,-1.52951510352211e+02°)
3.07609681473981e+05	(-1.93077445237199e+01dB,-1.53009626986915e+02°)
3.08318795024845e+05	(-1.93455607176846e+01dB,-1.53067621532532e+02°)
3.09029543251269e+05	(-1.93833859058871e+01dB,-1.53125494172145e+02°)
3.09741929921567e+05	(-1.94212200506911e+01dB,-1.53183245088935e+02°)
3.10455958812745e+05	(-1.94590631145913e+01dB,-1.53240874466170e+02°)
3.11171633710511e+05	(-1.94969150602123e+01dB,-1.53298382487211e+02°)
3.11888958409302e+05	(-1.95347758503088e+01dB,-1.53355769335498e+02°)
3.12607936712304e+05	(-1.95726454477649e+01dB,-1.53413035194558e+02°)
3.13328572431467e+05	(-1.96105238155939e+01dB,-1.53470180247993e+02°)
3.14050869387530e+05	(-1.96484109169376e+01dB,-1.53527204679483e+02°)
3.14774831410039e+05	(-1.96863067150666e+01dB,-1.53584108672778e+02°)
3.15500462337370e+05	(-1.97242111733792e+01dB,-1.53640892411698e+02°)
3.16227766016745e+05	(-1.97621242554016e+01dB,-1.53697556080131e+02°)
3.16956746304256e+05	(-1.98000459247871e+01dB,-1.53754099862027e+02°)
3.17687407064884e+05	(-1.98379761453159e+01dB,-1.53810523941396e+02°)
3.18419752172519e+05	(-1.98759148808950e+01dB,-1.53866828502306e+02°)
3.19153785509982e+05	(-1.99138620955573e+01dB,-1.53923013728878e+02°)
3.19889510969046e+05	(-1.99518177534616e+01dB,-1.53979079805287e+02°)
3.20626932450452e+05	(-1.99897818188922e+01dB,-1.54035026915754e+02°)
3.21366053863937e+05	(-2.00277542562584e+01dB,-1.54090855244548e+02°)
3.22106879128249e+05	(-2.00657350300942e+01dB,-1.54146564975979e+02°)
3.22849412171169e+05	(-2.01037241050578e+01dB,-1.54202156294399e+02°)
3.23593656929533e+05	(-2.01417214459315e+01dB,-1.54257629384194e+02°)
3.24339617349254e+05	(-2.01797270176212e+01dB,-1.54312984429788e+02°)
3.25087297385339e+05	(-2.02177407851557e+01dB,-1.54368221615633e+02°)
3.25836701001913e+05	(-2.02557627136869e+01dB,-1.54423341126214e+02°)
3.26587832172240e+05	(-2.02937927684890e+01dB,-1.54478343146040e+02°)
3.27340694878742e+05	(-2.03318309149584e+01dB,-1.54533227859642e+02°)
3.28095293113022e+05	(-2.03698771186130e+01dB,-1.54587995451574e+02°)
3.28851630875886e+05	(-2.04079313450920e+01dB,-1.54642646106407e+02°)
3.29609712177361e+05	(-2.04459935601558e+01dB,-1.54697180008728e+02°)
3.30369541036717e+05	(-2.04840637296852e+01dB,-1.54751597343136e+02°)
3.31131121482494e+05	(-2.05221418196810e+01dB,-1.54805898294242e+02°)
3.31894457552513e+05	(-2.05602277962640e+01dB,-1.54860083046662e+02°)
3.32659553293907e+05	(-2.05983216256745e+01dB,-1.54914151785019e+02°)
3.33426412763137e+05	(-2.06364232742716e+01dB,-1.54968104693939e+02°)
3.34195040026016e+05	(-2.06745327085333e+01dB,-1.55021941958044e+02°)
3.34965439157729e+05	(-2.07126498950557e+01dB,-1.55075663761960e+02°)
3.35737614242856e+05	(-2.07507748005530e+01dB,-1.55129270290301e+02°)
3.36511569375391e+05	(-2.07889073918568e+01dB,-1.55182761727679e+02°)
3.37287308658769e+05	(-2.08270476359159e+01dB,-1.55236138258693e+02°)
3.38064836205882e+05	(-2.08651954997958e+01dB,-1.55289400067931e+02°)
3.38844156139103e+05	(-2.09033509506785e+01dB,-1.55342547339966e+02°)
3.39625272590308e+05	(-2.09415139558620e+01dB,-1.55395580259353e+02°)
3.40408189700900e+05	(-2.09796844827598e+01dB,-1.55448499010628e+02°)
3.41192911621828e+05	(-2.10178624989010e+01dB,-1.55501303778306e+02°)
3.41979442513608e+05	(-2.10560479719292e+01dB,-1.55553994746877e+02°)
3.42767786546349e+05	(-2.10942408696027e+01dB,-1.55606572100803e+02°)
3.43557947899773e+05	(-2.11324411597939e+01dB,-1.55659036024521e+02°)
3.44349930763237e+05	(-2.11706488104888e+01dB,-1.55711386702433e+02°)
3.45143739335754e+05	(-2.12088637897871e+01dB,-1.55763624318910e+02°)
3.45939377826020e+05	(-2.12470860659011e+01dB,-1.55815749058287e+02°)
3.46736850452429e+05	(-2.12853156071560e+01dB,-1.55867761104860e+02°)
3.47536161443103e+05	(-2.13235523819890e+01dB,-1.55919660642886e+02°)
3.48337315035909e+05	(-2.13617963589493e+01dB,-1.55971447856581e+02°)
3.49140315478483e+05	(-2.14000475066975e+01dB,-1.56023122930114e+02°)
3.49945167028254e+05	(-2.14383057940054e+01dB,-1.56074686047610e+02°)
3.50751873952464e+05	(-2.14765711897554e+01dB,-1.56126137393143e+02°)
3.51560440528194e+05	(-2.15148436629401e+01dB,-1.56177477150740e+02°)
3.52370871042383e+05	(-2.15531231826624e+01dB,-1.56228705504371e+02°)
3.53183169791852e+05	(-2.15914097181345e+01dB,-1.56279822637953e+02°)
